User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,BMI,Workout_Intensity,Steps_Count,Heart_Rate_Avg,Sleep_Hours,Water_Intake_Liters,Workout_Type,Body_Fat_Percentage,Resting_Heart_Rate,Daily_Active_Minutes
14290814,male,66,171.0,72.0,18.0,105.0,40.5,133.0,24.622960911049557,High,11373,144,5.4,2.3,HIIT,30.0,70,102
19222644,male,39,199.0,104.0,26.0,101.0,40.7,161.0,26.261963081740358,Medium,19111,95,7.1,2.0,Strength,16.0,53,21
12847212,female,30,168.0,62.0,6.0,76.0,39.4,18.0,21.9671201814059,Medium,9039,99,8.7,2.9,Yoga,22.9,62,38
11986136,male,76,187.0,96.0,12.0,96.0,40.1,85.0,27.45288684263204,Low,14076,82,4.7,3.1,Yoga,28.9,80,20
11830053,male,60,193.0,90.0,15.0,95.0,40.0,90.0,24.161722462347985,Low,5670,85,8.0,4.0,Strength,26.9,53,136
14737350,male,54,188.0,90.0,23.0,108.0,40.9,176.0,25.46401086464464,High,19525,77,6.7,2.6,Yoga,15.1,65,90
15294669,female,49,166.0,66.0,11.0,89.0,39.6,51.0,23.95122659311947,Medium,12567,138,6.6,3.3,Yoga,11.9,89,88
17146724,female,24,173.0,66.0,7.0,82.0,39.3,24.0,22.052190183434128,Low,17029,93,8.8,2.1,Strength,32.8,71,123
17490159,female,28,161.0,57.0,6.0,83.0,39.5,22.0,21.98989236526368,Low,17793,145,7.0,1.5,Yoga,25.5,79,154
15501381,male,72,197.0,102.0,25.0,106.0,40.9,212.0,26.282563322940554,Medium,10550,87,8.2,2.3,Yoga,27.7,65,73
16736138,male,32,171.0,78.0,29.0,112.0,40.9,201.0,26.674874320303687,Low,17338,108,6.6,2.3,Yoga,19.7,53,135
18493316,female,36,159.0,59.0,17.0,93.0,40.3,83.0,23.337684427040067,Low,2972,123,5.2,2.3,HIIT,16.0,74,29
17497515,male,65,204.0,103.0,14.0,93.0,40.1,87.0,24.750096116878122,Medium,2360,130,7.5,3.1,Cardio,23.3,88,43
14364172,female,36,163.0,67.0,27.0,97.0,40.7,141.0,25.21735857578381,Medium,4632,122,8.6,2.2,Yoga,11.9,72,25
14217831,female,32,159.0,63.0,23.0,103.0,40.3,134.0,24.919900320398717,Medium,5190,121,8.2,3.9,Cardio,30.0,51,125
10483147,male,42,180.0,84.0,2.0,80.0,38.6,5.0,25.925925925925924,Low,6948,101,5.0,3.9,Yoga,26.4,81,26
18046507,male,34,191.0,94.0,29.0,109.0,40.9,201.0,25.766837531865903,Medium,17346,83,5.6,2.6,HIIT,29.0,52,138
12414011,male,34,181.0,78.0,3.0,86.0,38.2,9.0,23.808797045267237,Low,17554,94,6.6,2.7,Yoga,24.2,70,113
10710546,male,26,191.0,86.0,8.0,83.0,39.3,20.0,23.573915188728378,Medium,14120,136,6.9,2.2,HIIT,24.4,57,52
16175343,male,31,203.0,105.0,29.0,113.0,40.8,221.0,25.479870901987436,Medium,9818,114,5.0,2.1,Cardio,25.0,88,86
12020646,female,64,157.0,63.0,17.0,105.0,40.1,112.0,25.558846200657225,Medium,7119,108,5.2,4.0,HIIT,29.6,53,83
13611443,male,34,185.0,93.0,20.0,99.0,40.3,108.0,27.173119065010955,High,14953,136,7.8,1.1,Strength,15.6,76,23
16383525,male,63,204.0,112.0,29.0,110.0,40.4,257.0,26.91272587466359,Medium,16900,154,7.7,2.2,HIIT,27.0,85,88
17841776,male,44,194.0,87.0,27.0,108.0,40.8,192.0,23.11616537357849,Medium,2975,118,8.2,1.5,Cardio,23.8,58,50
10735479,male,36,190.0,96.0,17.0,90.0,40.3,72.0,26.59279778393352,Low,18265,142,8.7,3.2,Strength,22.4,57,59
13117699,male,41,173.0,71.0,28.0,104.0,41.2,169.0,23.722810651876106,Medium,6318,152,5.5,1.6,Cardio,23.5,63,60
16042685,male,73,168.0,77.0,18.0,97.0,40.3,120.0,27.281746031746035,Low,4313,81,8.3,3.7,Cardio,16.8,87,179
10315558,male,31,186.0,85.0,28.0,106.0,40.8,172.0,24.56931437160365,Low,19171,144,7.3,2.1,Strength,10.9,52,99
12304455,male,22,179.0,73.0,10.0,84.0,39.9,21.0,22.783308885490467,High,10747,120,8.8,3.8,Yoga,29.0,59,161
15503276,female,34,161.0,56.0,18.0,102.0,40.6,105.0,21.60410477990818,Medium,12301,139,5.4,4.0,Yoga,32.9,82,119
10565624,female,21,168.0,65.0,25.0,109.0,40.3,156.0,23.030045351473927,High,17048,89,5.3,3.3,Cardio,22.0,67,89
12458510,female,22,145.0,50.0,3.0,89.0,38.7,13.0,23.781212841854934,Medium,15134,128,7.5,2.9,Cardio,30.9,87,147
13885247,male,33,190.0,97.0,24.0,100.0,40.8,134.0,26.869806094182827,Medium,8664,119,8.6,1.4,Cardio,23.9,76,162
11572170,female,51,157.0,60.0,21.0,103.0,40.4,130.0,24.341758286340216,Medium,15382,65,8.1,3.8,Cardio,33.3,79,30
19911268,male,45,195.0,99.0,2.0,83.0,37.9,7.0,26.035502958579883,Medium,12841,144,7.6,3.3,HIIT,22.7,59,109
12859596,female,33,175.0,67.0,25.0,101.0,41.1,140.0,21.877551020408163,Medium,14427,70,5.9,1.9,Yoga,15.1,89,104
15376017,male,47,198.0,97.0,7.0,91.0,39.3,34.0,24.742373227221712,Low,9483,83,7.6,2.4,Cardio,31.8,89,36
19921858,female,70,175.0,74.0,9.0,79.0,40.0,34.0,24.163265306122447,Medium,3363,151,8.0,1.2,Yoga,30.0,63,174
19187230,female,77,160.0,63.0,8.0,92.0,39.5,44.0,24.609374999999996,Low,5959,138,7.8,3.0,HIIT,20.0,56,178
10874559,female,35,172.0,71.0,11.0,85.0,39.9,42.0,23.99945916711736,Low,3749,110,7.4,1.4,Yoga,31.0,60,135
11746700,female,44,161.0,60.0,2.0,89.0,38.4,9.0,23.147255121330193,Medium,2540,78,4.2,3.0,Cardio,10.2,80,21
10952850,female,71,164.0,60.0,18.0,97.0,40.5,107.0,22.308149910767405,Low,9634,109,7.3,3.0,Cardio,30.0,75,42
16785115,female,54,174.0,75.0,9.0,87.0,39.6,39.0,24.772096710265558,High,12614,140,6.4,2.0,HIIT,27.2,71,56
14951529,female,63,166.0,68.0,26.0,108.0,40.8,178.0,24.677021338365513,High,12282,62,8.8,3.8,Yoga,19.5,55,149
13846186,female,50,149.0,55.0,13.0,101.0,40.4,79.0,24.77365884419621,High,5958,62,7.0,3.3,Strength,29.8,69,32
10590765,male,63,200.0,105.0,15.0,102.0,40.3,113.0,26.25,Medium,17412,151,7.0,2.5,Yoga,13.2,64,151
15032837,female,30,163.0,58.0,22.0,109.0,40.5,143.0,21.829952199932254,Low,5859,90,9.0,3.8,Strength,15.1,78,134
15511677,female,33,163.0,57.0,4.0,84.0,38.7,16.0,21.453573713726524,High,10050,106,4.5,3.6,Strength,23.3,80,158
18148848,male,38,189.0,91.0,24.0,100.0,40.5,137.0,25.475210660395845,Medium,8185,67,5.4,3.1,Cardio,32.0,59,59
13172849,male,20,183.0,81.0,17.0,97.0,40.5,71.0,24.187046492878256,High,19423,76,7.3,1.5,Strength,13.3,63,36
18401432,female,67,159.0,62.0,13.0,94.0,40.2,72.0,24.524346347059055,High,16388,158,5.6,2.5,Cardio,24.1,58,58
14857446,male,24,188.0,90.0,14.0,103.0,40.1,76.0,25.46401086464464,High,10876,159,5.7,3.6,Yoga,28.8,73,119
12734403,male,30,197.0,103.0,27.0,109.0,40.5,187.0,26.540235512381148,Low,6018,150,8.5,2.8,Yoga,28.6,86,126
11693744,female,35,145.0,49.0,18.0,103.0,40.2,109.0,23.305588585017837,Medium,11989,104,6.9,2.6,Yoga,25.7,77,88
10622381,female,63,176.0,79.0,29.0,111.0,40.5,204.0,25.50361570247934,High,10452,156,4.5,3.9,Cardio,33.5,68,140
18548803,female,50,157.0,60.0,6.0,91.0,39.4,29.0,24.341758286340216,Medium,5571,119,5.6,1.0,Strength,22.1,78,49
18119523,male,33,200.0,101.0,17.0,98.0,40.5,91.0,25.25,Low,11680,134,4.4,1.0,HIIT,32.0,69,90
13991141,female,36,163.0,58.0,4.0,84.0,39.0,16.0,21.829952199932254,Medium,16318,80,6.8,3.7,HIIT,25.5,64,81
10677750,male,75,187.0,97.0,7.0,84.0,39.1,36.0,27.738854413909458,High,18738,129,4.9,1.1,HIIT,28.4,89,83
17724752,male,56,184.0,93.0,13.0,97.0,39.9,80.0,27.469281663516067,Medium,7029,80,8.3,2.0,Yoga,21.6,85,65
17047475,female,50,182.0,75.0,22.0,111.0,40.6,151.0,22.6421929718633,Medium,17668,117,6.9,3.8,Yoga,14.2,81,74
18908393,male,24,183.0,80.0,27.0,116.0,40.6,195.0,23.888440980620498,Low,4774,114,4.3,3.1,Yoga,12.7,69,21
19475479,female,32,172.0,72.0,8.0,80.0,39.5,26.0,24.337479718766904,Medium,18972,87,5.5,2.9,HIIT,27.1,70,123
10854360,male,49,193.0,100.0,22.0,99.0,40.5,138.0,26.846358291497758,High,16048,140,7.1,3.0,Yoga,19.4,85,142
17425584,female,77,170.0,65.0,3.0,89.0,39.0,15.0,22.49134948096886,Low,2604,141,5.7,2.0,Strength,24.2,77,137
15539064,male,67,171.0,75.0,19.0,97.0,40.5,120.0,25.64891761567662,Medium,12420,134,6.6,2.6,Strength,28.7,87,177
14130669,male,23,182.0,81.0,30.0,112.0,41.0,197.0,24.453568409612362,High,10365,105,8.5,2.9,Yoga,29.7,55,61
15015988,male,37,192.0,95.0,21.0,98.0,40.7,114.0,25.770399305555557,Medium,16689,103,5.8,1.9,Strength,22.7,54,112
13741485,female,35,163.0,59.0,20.0,107.0,40.6,127.0,22.20633068613798,Medium,18737,148,5.7,3.4,Strength,17.9,56,98
13015812,male,34,185.0,83.0,23.0,97.0,40.8,112.0,24.251278305332356,Medium,18014,153,8.1,2.0,HIIT,29.4,73,140
13939844,female,49,168.0,67.0,21.0,98.0,40.4,116.0,23.738662131519277,Medium,2433,84,5.6,1.2,Yoga,20.4,84,158
13135068,female,69,156.0,61.0,8.0,83.0,39.4,35.0,25.06574621959237,Low,13144,130,4.4,1.6,Cardio,33.4,78,90
13286573,male,49,194.0,101.0,16.0,103.0,40.4,110.0,26.83600807737273,High,2867,108,4.9,2.2,Strength,30.6,63,166
19246830,female,41,150.0,51.0,22.0,95.0,40.2,117.0,22.666666666666668,High,16340,105,8.7,3.7,Strength,28.7,84,113
18976105,male,42,195.0,95.0,17.0,105.0,40.2,115.0,24.983563445101908,High,13837,150,8.7,2.2,Yoga,16.0,53,76
14714345,male,52,188.0,93.0,21.0,107.0,40.6,157.0,26.312811226799457,High,16291,149,5.1,1.3,HIIT,19.1,67,83
18319225,female,26,158.0,60.0,12.0,91.0,40.0,54.0,24.034609838166958,Medium,10787,122,6.8,1.6,HIIT,31.2,71,26
14775199,female,79,178.0,80.0,25.0,104.0,40.5,163.0,25.24933720489837,Medium,2393,136,4.7,2.6,Strength,10.6,89,33
10074404,male,72,172.0,82.0,19.0,107.0,40.5,156.0,27.717685235262305,Medium,14056,147,7.4,1.5,Cardio,29.5,79,107
16366307,male,34,195.0,92.0,10.0,91.0,39.9,42.0,24.194608809993426,Medium,12392,71,4.9,1.2,Yoga,20.1,64,94
13945114,female,60,152.0,50.0,7.0,89.0,39.8,35.0,21.641274238227147,Medium,14189,137,4.2,3.1,Yoga,30.0,58,131
16749464,female,45,158.0,57.0,7.0,91.0,39.3,34.0,22.832879346258608,Medium,15141,116,8.1,3.4,Strength,23.8,69,46
18521428,male,33,188.0,92.0,19.0,98.0,40.4,99.0,26.029877772747852,High,13621,132,5.6,3.6,HIIT,23.2,53,173
10207737,male,56,192.0,97.0,20.0,109.0,40.5,161.0,26.31293402777778,Medium,10330,123,4.5,3.5,HIIT,27.5,50,178
10722362,female,21,153.0,54.0,8.0,94.0,39.8,38.0,23.06805074971165,Medium,5960,90,8.2,2.1,HIIT,30.2,67,161
15316949,female,50,161.0,61.0,18.0,99.0,40.5,104.0,23.533042706685695,Low,2663,63,7.8,3.2,HIIT,27.3,53,79
14920065,male,60,184.0,86.0,27.0,105.0,41.0,200.0,25.401701323251416,Medium,16533,113,7.4,2.8,HIIT,21.3,77,155
10809847,male,39,162.0,72.0,28.0,108.0,40.7,183.0,27.43484224965706,Low,16491,142,8.6,1.1,Yoga,18.0,56,57
12363678,male,48,175.0,75.0,19.0,110.0,40.7,140.0,24.489795918367346,Medium,11265,124,6.4,2.2,HIIT,31.1,63,112
17804243,female,38,163.0,65.0,19.0,97.0,40.5,100.0,24.46460160337235,Medium,6574,152,4.6,1.2,Strength,23.0,89,51
15862195,male,54,190.0,95.0,22.0,110.0,40.3,178.0,26.315789473684212,Low,7546,65,4.3,1.3,Cardio,29.6,87,103
12555008,male,23,195.0,89.0,27.0,104.0,41.0,150.0,23.405654174884944,Medium,2185,124,5.6,1.2,Cardio,34.9,66,105
13788834,female,72,164.0,68.0,15.0,94.0,40.2,83.0,25.282569898869724,Low,9808,148,4.4,3.9,HIIT,26.1,88,148
19113986,male,47,179.0,79.0,6.0,74.0,39.3,12.0,24.65590961580475,Low,2829,150,6.7,3.5,Yoga,17.0,55,124
19510192,female,58,170.0,72.0,8.0,103.0,39.9,49.0,24.913494809688583,High,15560,81,4.1,2.3,Strength,31.6,75,50
15831321,male,41,179.0,85.0,25.0,101.0,40.8,147.0,26.528510346119035,Medium,13520,76,6.2,1.7,Strength,16.8,53,122
14142930,male,62,193.0,100.0,8.0,90.0,39.4,44.0,26.846358291497758,Low,13540,118,4.9,1.2,HIIT,16.5,77,153
16036236,female,30,168.0,67.0,29.0,107.0,40.9,179.0,23.738662131519277,Medium,12677,88,5.8,2.3,HIIT,11.8,62,52
19962170,female,32,156.0,56.0,23.0,113.0,40.5,161.0,23.011176857330703,Medium,14803,126,7.4,2.8,HIIT,12.0,83,89
11390035,male,20,178.0,80.0,9.0,84.0,39.4,20.0,25.24933720489837,Low,15888,76,5.8,3.4,Strength,31.6,67,66
16163940,female,53,168.0,65.0,21.0,102.0,40.5,127.0,23.030045351473927,Medium,15234,61,5.7,1.2,Yoga,15.8,73,105
17847428,male,51,189.0,95.0,30.0,112.0,41.0,247.0,26.595000139973685,Low,3225,91,9.0,2.3,Strength,12.7,79,165
18908334,male,78,177.0,86.0,23.0,100.0,40.8,173.0,27.450604870886398,Low,7774,81,7.6,3.9,Cardio,18.8,59,137
17029728,female,31,169.0,69.0,1.0,74.0,37.6,3.0,24.158817968558527,Medium,15043,156,6.6,1.4,Cardio,27.8,51,109
10082523,male,74,205.0,112.0,6.0,83.0,39.0,32.0,26.65080309339679,Medium,18163,117,6.9,2.2,Cardio,18.5,78,141
15505673,female,50,177.0,70.0,22.0,106.0,40.9,140.0,22.34351559258195,Medium,4844,112,7.1,1.8,Cardio,17.7,50,101
12679497,female,40,160.0,70.0,8.0,88.0,40.0,34.0,27.343749999999996,Medium,9347,145,4.1,1.4,Cardio,22.2,66,155
17438788,male,41,172.0,75.0,8.0,88.0,39.7,30.0,25.351541373715524,High,5996,106,4.4,3.5,Yoga,10.5,71,25
19382988,female,26,161.0,54.0,13.0,94.0,40.3,64.0,20.832529609197174,Medium,11690,63,7.2,3.1,HIIT,22.3,75,66
13632419,male,25,185.0,89.0,27.0,104.0,40.8,152.0,26.004382761139514,Medium,3688,97,5.8,2.2,Yoga,34.8,59,50
12432246,male,31,184.0,89.0,15.0,105.0,39.9,91.0,26.287807183364837,Medium,16287,72,4.3,2.1,Yoga,30.0,57,116
19984594,male,20,186.0,90.0,4.0,83.0,38.8,9.0,26.014568158168572,Low,19251,120,5.5,3.5,Strength,11.8,69,102
14768524,female,55,176.0,72.0,5.0,84.0,39.3,20.0,23.243801652892564,Medium,14504,146,4.7,1.3,Yoga,26.4,71,174
18107311,female,52,160.0,59.0,25.0,103.0,40.7,156.0,23.046874999999996,Low,8952,123,8.6,1.4,Cardio,21.5,73,78
11102823,male,60,208.0,105.0,26.0,110.0,40.6,223.0,24.269600591715975,Low,13716,136,5.0,3.7,HIIT,30.7,71,101
11337714,male,36,191.0,93.0,16.0,97.0,40.0,83.0,25.492722238973712,High,17763,143,4.7,3.5,Yoga,12.5,72,23
15422663,female,53,168.0,69.0,11.0,89.0,40.0,51.0,24.44727891156463,High,8084,92,7.1,3.3,Yoga,15.8,77,106
10201123,male,36,193.0,95.0,10.0,97.0,40.0,52.0,25.50404037692287,Medium,15219,157,6.6,2.9,Yoga,29.8,51,155
10310404,female,23,169.0,68.0,25.0,114.0,40.9,170.0,23.80869017191275,Medium,12204,97,6.9,1.9,Strength,31.2,86,171
17001911,female,36,164.0,57.0,2.0,79.0,37.9,7.0,21.192742415229034,Low,18097,88,6.2,3.8,Cardio,23.2,53,152
13586767,female,37,166.0,61.0,25.0,103.0,40.7,149.0,22.136739730004358,Low,6049,120,6.3,2.5,HIIT,10.5,86,126
11312954,male,48,181.0,80.0,27.0,105.0,40.6,181.0,24.41927902078691,Low,5457,91,7.9,1.8,Cardio,32.3,70,33
19873304,female,39,167.0,71.0,27.0,118.0,41.1,201.0,25.458065904119906,Medium,19632,70,5.1,2.1,Cardio,19.6,75,158
10331021,male,21,205.0,103.0,7.0,88.0,39.6,23.0,24.50922070196312,Medium,19551,77,6.0,1.1,Strength,11.0,64,96
10566369,male,20,187.0,86.0,23.0,100.0,40.3,109.0,24.59321112985787,Medium,5490,104,8.8,1.8,HIIT,30.5,84,41
19286727,male,57,169.0,72.0,8.0,84.0,39.7,30.0,25.209201358495854,Low,17470,80,4.9,1.6,Strength,20.5,64,161
19845852,female,77,160.0,66.0,15.0,94.0,40.5,84.0,25.781249999999996,High,18189,71,5.5,1.4,Yoga,14.7,71,39
18971121,male,34,184.0,85.0,19.0,109.0,40.4,128.0,25.10633270321361,Medium,15162,79,5.0,1.1,Cardio,30.0,50,148
16784301,male,52,189.0,92.0,23.0,97.0,40.7,137.0,25.755158030290307,Medium,13728,66,4.1,1.7,Cardio,21.4,75,40
15158798,male,70,194.0,91.0,28.0,103.0,40.8,216.0,24.178977574662557,Medium,14912,150,5.3,1.3,Yoga,25.2,59,70
12730658,female,64,157.0,54.0,12.0,95.0,40.1,68.0,21.907582457706194,Medium,7955,130,4.2,1.1,Cardio,30.6,69,108
16649627,male,73,198.0,101.0,18.0,97.0,40.7,129.0,25.762677277828793,Low,12162,61,4.8,1.4,Strength,23.1,50,111
16205668,male,47,195.0,99.0,11.0,88.0,39.8,50.0,26.035502958579883,Medium,4720,102,5.8,1.6,Cardio,12.8,61,120
15013894,female,39,164.0,65.0,5.0,84.0,39.2,19.0,24.167162403331353,Medium,12573,156,4.1,2.2,Yoga,34.1,73,115
12286808,female,25,163.0,60.0,7.0,89.0,39.4,30.0,22.582709172343712,Low,13338,80,7.8,2.8,HIIT,17.2,75,119
10485469,male,22,165.0,67.0,27.0,119.0,40.4,197.0,24.609733700642796,Low,13675,88,8.0,2.0,Cardio,34.9,51,55
13340241,male,67,173.0,78.0,4.0,95.0,38.7,24.0,26.061679307694877,Low,16371,91,6.1,1.4,Strength,10.2,69,149
14093741,female,64,164.0,67.0,13.0,94.0,40.2,70.0,24.910767400356935,Low,15936,104,8.9,3.8,Cardio,22.1,68,59
11983925,male,37,200.0,100.0,12.0,91.0,40.1,54.0,25.0,High,12019,135,7.4,2.5,Yoga,27.6,74,176
11222672,male,21,184.0,78.0,19.0,100.0,40.5,88.0,23.03875236294896,Medium,10414,136,7.7,3.2,Yoga,32.7,88,129
17862213,male,40,190.0,97.0,7.0,83.0,39.5,24.0,26.869806094182827,Medium,3746,118,5.0,3.1,HIIT,29.5,50,163
18184462,female,36,174.0,68.0,19.0,108.0,40.1,121.0,22.460034350640772,Low,18913,62,8.2,1.9,HIIT,16.4,80,92
14919629,female,53,178.0,77.0,11.0,95.0,39.9,57.0,24.302487059714682,Medium,10325,98,8.7,2.7,Strength,16.1,53,123
17551112,male,41,192.0,99.0,22.0,98.0,40.5,126.0,26.85546875,Medium,13995,110,5.2,2.8,Cardio,18.9,52,128
17567644,male,56,184.0,88.0,5.0,89.0,39.5,24.0,25.99243856332703,Low,6486,67,7.4,2.1,Strength,12.8,85,152
17752929,female,29,166.0,65.0,11.0,84.0,40.0,41.0,23.588329220496444,Medium,18485,105,7.7,3.0,Yoga,26.7,60,160
18452221,male,28,192.0,92.0,7.0,92.0,39.5,28.0,24.95659722222222,Medium,16328,125,5.5,3.4,HIIT,33.5,68,108
15176055,male,22,191.0,88.0,10.0,90.0,39.7,34.0,24.12214577451276,Medium,13233,65,6.4,2.1,Strength,26.1,58,152
10836299,male,76,195.0,93.0,23.0,96.0,40.5,161.0,24.45759368836292,Medium,19332,117,4.5,1.0,Cardio,23.3,69,156
14734299,male,73,175.0,76.0,4.0,86.0,38.9,20.0,24.816326530612244,Low,11760,100,4.9,2.0,Yoga,22.6,58,68
10567350,male,39,191.0,86.0,23.0,97.0,40.6,119.0,23.573915188728378,Medium,17702,138,4.3,1.4,Cardio,24.8,67,166
13304804,female,69,162.0,59.0,11.0,95.0,39.6,63.0,22.481329065691202,Medium,2193,113,6.8,1.5,HIIT,27.8,85,24
10638410,female,46,180.0,75.0,12.0,93.0,40.1,58.0,23.148148148148145,Medium,13612,135,7.1,2.1,HIIT,29.9,81,155
13464795,female,30,163.0,58.0,30.0,115.0,40.6,215.0,21.829952199932254,High,10229,100,8.6,1.6,HIIT,27.5,53,166
13693397,female,35,168.0,67.0,17.0,101.0,40.1,96.0,23.738662131519277,Medium,6566,107,6.7,3.8,HIIT,27.6,79,150
14347203,female,60,176.0,71.0,24.0,107.0,41.0,160.0,22.920971074380166,Low,8595,155,5.3,3.0,HIIT,33.8,60,42
13541948,female,35,150.0,50.0,25.0,104.0,41.0,154.0,22.22222222222222,Low,7609,129,4.3,2.6,Yoga,32.5,68,62
12431875,male,26,182.0,84.0,5.0,81.0,39.1,11.0,25.359256128486894,Medium,7108,86,8.4,1.0,Cardio,30.6,67,29
18290984,male,21,183.0,83.0,23.0,104.0,40.5,122.0,24.78425751739377,Low,3783,106,6.4,1.3,Cardio,11.1,54,103
15699085,female,27,158.0,57.0,22.0,101.0,40.4,124.0,22.832879346258608,Medium,12158,136,7.7,3.4,Cardio,26.7,87,168
17286230,female,47,172.0,69.0,21.0,97.0,40.6,113.0,23.323418063818284,High,7831,82,4.1,2.2,Strength,21.4,68,166
12037170,female,27,183.0,79.0,3.0,80.0,38.9,9.0,23.589835468362743,Medium,2041,133,6.4,1.1,Strength,25.4,69,97
15295331,male,49,181.0,79.0,29.0,108.0,40.7,208.0,24.114038033027075,Medium,13186,73,5.6,3.5,HIIT,27.2,51,85
13302612,male,27,178.0,83.0,19.0,102.0,41.0,101.0,26.19618735008206,Medium,13561,120,4.2,1.9,Yoga,27.9,68,173
14255616,male,46,194.0,91.0,14.0,91.0,40.0,66.0,24.178977574662557,Medium,19445,126,7.9,2.2,Yoga,31.7,86,128
12824130,male,58,197.0,98.0,14.0,102.0,40.1,100.0,25.25187456517818,Medium,11868,135,6.6,3.9,Cardio,32.7,60,127
12481603,male,27,172.0,77.0,13.0,101.0,39.9,65.0,26.027582477014604,High,5689,84,5.7,1.0,HIIT,25.2,62,43
17977871,male,29,176.0,76.0,13.0,91.0,39.8,47.0,24.535123966942148,Medium,9595,124,8.0,3.2,Yoga,32.4,69,165
10164017,male,39,197.0,96.0,3.0,78.0,38.6,8.0,24.736530186296992,High,16687,155,6.2,3.8,Cardio,29.1,51,164
13155595,female,56,160.0,63.0,4.0,84.0,38.7,17.0,24.609374999999996,High,2325,83,4.0,1.2,Cardio,15.1,58,62
11627255,male,32,183.0,83.0,21.0,97.0,40.4,101.0,24.78425751739377,Low,3120,112,8.7,3.6,Cardio,10.9,56,144
12530320,female,43,169.0,67.0,5.0,80.0,39.0,18.0,23.458562375266975,Low,18491,132,5.3,2.2,Cardio,10.2,53,135
14132143,male,21,202.0,98.0,21.0,108.0,40.5,131.0,24.017253210469562,Low,12870,109,8.2,3.6,Cardio,24.7,51,166
14940695,female,76,175.0,72.0,10.0,97.0,39.8,58.0,23.510204081632654,Low,8294,60,8.1,1.9,Yoga,23.0,72,96
17806572,female,22,162.0,59.0,15.0,104.0,40.0,87.0,22.481329065691202,Low,7193,98,4.8,3.9,Cardio,27.4,50,167
14971780,male,35,200.0,99.0,24.0,104.0,40.6,152.0,24.75,Medium,17213,133,6.4,2.9,Yoga,31.1,54,46
16691239,male,45,191.0,95.0,28.0,105.0,41.0,193.0,26.040952824758094,Low,17611,103,4.2,2.9,Yoga,14.1,81,134
15563989,male,32,176.0,83.0,10.0,99.0,39.7,51.0,26.794938016528928,Medium,16230,153,5.8,3.4,Cardio,31.4,68,23
10679574,male,39,178.0,80.0,25.0,105.0,40.7,157.0,25.24933720489837,High,19187,64,7.7,2.3,Strength,12.5,80,50
10176870,female,44,174.0,75.0,27.0,105.0,40.8,165.0,24.772096710265558,Low,12040,127,5.2,1.8,Strength,32.1,53,79
19455108,female,26,174.0,67.0,6.0,84.0,39.4,22.0,22.12973972783723,High,2766,131,4.6,1.8,HIIT,31.3,56,109
18145627,female,42,179.0,72.0,17.0,98.0,40.1,91.0,22.47120876377142,Low,15696,139,6.5,2.0,Cardio,27.4,81,56
13361025,female,24,178.0,78.0,2.0,93.0,38.2,9.0,24.61810377477591,Low,5527,124,6.7,2.9,HIIT,17.5,82,84
19596964,male,56,186.0,93.0,14.0,91.0,40.0,74.0,26.881720430107524,Medium,13021,138,7.4,3.5,Strength,12.3,55,159
18120047,male,71,185.0,96.0,5.0,85.0,39.1,26.0,28.04967129291453,Medium,19872,147,7.8,2.5,Cardio,29.5,83,61
19554783,female,37,187.0,84.0,11.0,99.0,39.9,57.0,24.021275987303035,High,6129,74,7.5,2.2,Strength,15.4,64,128
17873138,female,47,162.0,63.0,10.0,81.0,39.9,37.0,24.005486968449926,Medium,13758,109,8.2,3.4,Yoga,21.0,77,99
12940540,male,48,167.0,67.0,29.0,112.0,40.9,217.0,24.023808670084982,High,16312,65,5.1,1.9,Yoga,23.3,65,142
12338218,male,52,183.0,86.0,11.0,87.0,40.0,47.0,25.680074054167036,Low,13804,125,6.8,3.1,Strength,27.1,70,107
11860761,male,40,192.0,98.0,24.0,99.0,40.4,139.0,26.58420138888889,Low,15777,128,5.8,1.3,HIIT,22.2,71,60
16221860,female,66,180.0,75.0,4.0,88.0,38.9,19.0,23.148148148148145,Medium,12983,98,8.8,1.3,Cardio,27.4,82,171
14662956,female,37,157.0,59.0,16.0,94.0,40.2,80.0,23.93606231490121,High,8990,157,6.2,2.9,HIIT,30.4,84,56
15359537,male,28,193.0,93.0,17.0,94.0,40.4,74.0,24.967113211092915,High,5983,155,8.8,1.2,Cardio,27.8,74,62
19371363,female,59,148.0,51.0,10.0,93.0,39.7,54.0,23.283418553688826,Medium,5768,88,7.8,1.5,Cardio,17.5,89,140
16364264,male,24,182.0,78.0,28.0,105.0,40.8,154.0,23.54788069073783,Medium,3504,152,7.6,2.9,Cardio,32.4,75,155
15285889,female,67,162.0,62.0,26.0,93.0,40.7,140.0,23.624447492760247,Medium,4450,147,6.5,2.3,Strength,23.8,68,142
11844111,male,33,192.0,98.0,10.0,97.0,39.8,52.0,26.58420138888889,Medium,13236,105,6.2,2.7,Strength,21.6,69,99
10907293,male,34,192.0,99.0,15.0,97.0,40.1,79.0,26.85546875,High,10002,90,6.6,3.9,HIIT,24.4,79,142
12870966,male,40,181.0,84.0,17.0,99.0,40.4,94.0,25.640242971826257,High,11891,83,5.5,2.9,HIIT,22.1,85,28
17244789,male,22,193.0,85.0,28.0,116.0,41.0,202.0,22.819404547773097,Medium,8019,74,8.5,2.8,HIIT,28.9,69,107
